日付,エリア,店番,店名,管理番号,部門,代表商品,代表商品名,振出店名,不足フラグ
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6848-7820,26,261-336545(14-01),Wﾆｯﾄｸﾞﾛｰﾌﾞ+,HMK北関東(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6848-7830,26,261-335578(13-01),Wｱｼﾝﾒﾄﾘｰｻｰｸﾙﾋﾟｱｽｾｯﾄ,HMK北関東(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6848-7840,24,241-334464(13-03),WﾀﾞﾌﾞﾙﾌｪｲｽｽﾘｯﾄPO(L),HMK北関東(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6848-7850,34,341-336119(14-01),ｿﾌﾄｺｯﾄﾝｸﾙｰﾈｯｸT(L),HMK北関東(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6848-7860,34,341-336119(14-01),ｿﾌﾄｺｯﾄﾝｸﾙｰﾈｯｸT(L),HMK北関東(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6848-7870,34,341-339621(21-01),ﾍﾋﾞｰｳｪｲﾄﾋﾞｯｸﾞT(L),HMK北関東(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6848-9600,36,361-337167(13-01),ﾗｲﾄｿｰﾙﾚｻﾞｰﾀｯﾁｽﾆｰｶｰ,HMK北関東(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6848-9610,36,361-337167(13-01),ﾗｲﾄｿｰﾙﾚｻﾞｰﾀｯﾁｽﾆｰｶｰ,HMK北関東(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6848-9680,24,241-332119(11-01),WﾀﾞﾌﾞﾙﾌｪｲｽﾌﾟﾙPK(L),HMK北関東(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6848-9930,24,241-334382(13-01),Wｽｳｪｯﾄﾌﾟﾙﾊﾟｰｶ(L),HMK北関東(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6848-9940,24,241-334383(13-01),WｵｰﾊﾞｰｻｲｽﾞｽｳｪｯﾄPO(L),HMK北関東(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6848-9950,24,241-334383(13-01),WｵｰﾊﾞｰｻｲｽﾞｽｳｪｯﾄPO(L),HMK北関東(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6848-9960,24,241-334383(13-01),WｵｰﾊﾞｰｻｲｽﾞｽｳｪｯﾄPO(L),HMK北関東(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6848-9970,24,241-334383(13-01),WｵｰﾊﾞｰｻｲｽﾞｽｳｪｯﾄPO(L),HMK北関東(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6848-9980,26,261-335298(14-01),Wｳﾙﾄﾗｽﾄﾚｯﾁﾋｰﾙﾌﾞｰﾂ,HMK北関東(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6848-9990,21,211-336345(14-04),W2WAYﾋｰﾄﾊﾟﾃﾞｯﾄﾌﾞﾙｿﾞﾝ,HMK北関東(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6849-0000,21,211-336339(14-01),Wｵｰﾊﾞｰｻｲｽﾞ2WAYﾎﾞｱﾌﾞﾙｿﾞﾝ,HMK北関東(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6849-0010,14,141-336476(14-01),KｽｳｪｯﾄPO(L)Pokemon HC1,HMK北関東(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6849-0020,24,241-334465(13-03),WﾀﾞﾌﾞﾙﾌｪｲｽｽﾘｯﾄPK(L),HMK北関東(GU),0
