日付,エリア,店番,店名,管理番号,部門,代表商品,代表商品名,振出店名,不足フラグ
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1742-2770,36,361-433775(11-19),ﾆｯﾄﾚｰｽｱｯﾌﾟｽﾆｰｶｰ,埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1742-2860,25,251-439156(14-04),Wｽﾌﾚﾔｰﾝﾓｯｸﾈｯｸｾｰﾀｰ(L),埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1742-2890,25,251-439157(14-01),WｽﾌﾚﾔｰﾝVﾈｯｸｼｮｰﾄｶｰﾃﾞ(L,埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1742-2940,25,251-428855(04-21),WEFMｸﾙｰﾈｯｸｾｰﾀｰ(L),埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1742-3810,89,896-437784(03-01),ｴｱﾘｽﾞﾑﾏｽｸ,埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1742-3820,36,361-433776(11-05),UVｶｯﾄｺﾝﾊﾟｸﾄｱﾝﾌﾞﾚﾗ,埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1742-3830,25,251-439150(14-14),WExFMｸﾙｰﾈｯｸｶｰﾃﾞｨｶﾞﾝ(L),埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1742-3840,25,251-439150(14-14),WExFMｸﾙｰﾈｯｸｶｰﾃﾞｨｶﾞﾝ(L),埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1742-3850,25,251-439150(14-14),WExFMｸﾙｰﾈｯｸｶｰﾃﾞｨｶﾞﾝ(L),埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1742-6000,22,221-439241(13-03),WUSﾊｲﾗｲｽﾞﾚｷﾞﾝｽﾊﾟﾝﾂ,埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1742-6090,33,331-439617(13-07),EFCﾌﾞﾛｰﾄﾞｽﾀﾝﾄﾞｶﾗｰｼｬﾂ(L),埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1742-6120,22,221-433247(11-01),Wｽﾘﾑｽﾄﾚｰﾄﾊｲﾗｲｽﾞｼﾞｰﾝｽﾞ,埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1742-6260,33,331-433455(11-07),ﾌｧｲﾝｸﾛｽｺﾝﾌｫｰﾄｼｬﾂ(L)BD,埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1742-6310,33,331-439612(13-05),ｵｯｸｽﾌｫｰﾄﾞｼｬﾂ(L),埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1742-7220,23,231-439730(13-08),Wﾚｰﾖﾝﾌﾞﾗｳｽ(L),埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1742-7750,31,311-433063(11-08),ﾌﾞﾛｯｸﾃｯｸﾊﾟｰｶ(3Dｶｯﾄ),埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1742-8250,26,261-438876(13-01),Wｺﾝﾌｨｰﾙﾀｯﾁﾎﾟｲﾝﾃｯﾄﾞｼｭｰｽﾞ,埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1742-8780,25,251-428858(04-19),WEFMｸﾙｰﾈｯｸｶｰﾃﾞｨｶﾞﾝ(L),埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1742-9200,89,896-437784(03-01),ｴｱﾘｽﾞﾑﾏｽｸ,埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1742-9210,22,221-439242(13-30),WUSﾊｲﾗｲｽﾞﾃﾞﾆﾑﾚｷﾞﾝｽP,埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1742-9220,36,361-442233(13-05),ｽｳｪｰﾄﾞﾀｯﾁﾚｰｽｱｯﾌﾟｽﾆｰｶｰ,埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1743-0160,26,261-443385(13-17),ｸﾏﾉﾌﾟｰｻﾝｺﾚｸｼｮﾝ  ｸｯｼｮﾝA,埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1743-0170,26,261-443385(13-17),ｸﾏﾉﾌﾟｰｻﾝｺﾚｸｼｮﾝ  ｸｯｼｮﾝA,埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1743-0180,26,261-443386(13-17),ｸﾏﾉﾌﾟｰｻﾝｺﾚｸｼｮﾝ  ｸｯｼｮﾝB,埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1743-0190,26,261-443386(13-17),ｸﾏﾉﾌﾟｰｻﾝｺﾚｸｼｮﾝ  ｸｯｼｮﾝB,埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1743-1030,22,221-433247(11-01),Wｽﾘﾑｽﾄﾚｰﾄﾊｲﾗｲｽﾞｼﾞｰﾝｽﾞ,埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1743-1200,22,221-439253(13-07),WｽﾏｰﾄｱﾝｸﾙP(2WAY)ｸﾞﾚﾝﾁｪｯｸ,埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1743-1320,25,251-439156(14-04),Wｽﾌﾚﾔｰﾝﾓｯｸﾈｯｸｾｰﾀｰ(L),埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1743-1460,25,251-428858(04-22),WEFMｸﾙｰﾈｯｸｶｰﾃﾞｨｶﾞﾝ(L),埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1743-1810,36,361-433770(11-17),ｳｴｽﾄﾊﾞｯｸﾞ,埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1743-2010,36,361-442432(13-12),ﾂｰﾙﾄｰﾄﾊﾞｯｸﾞ,埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1743-2160,36,361-443592(13-05),ﾚｻﾞｰｺﾝﾋﾞﾈｰｼｮﾝｽﾄﾗｲﾌﾟﾍﾞﾙﾄ,埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1743-2340,36,361-433775(11-19),ﾆｯﾄﾚｰｽｱｯﾌﾟｽﾆｰｶｰ,埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1743-2530,36,361-428919(03-01),ｺﾝﾊﾟｸﾄｱﾝﾌﾞﾚﾗ,埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1743-2860,22,221-444014(13-01),Wﾎﾞﾘｭｰﾑﾛﾝｸﾞｽｶｰﾄ,埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1743-3390,22,222-439491(14-24),Wｱｺｰﾃﾞｨｵﾝﾌﾟﾘｰﾂｽｶｰﾄ,埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1743-3530,22,222-439491(14-25),Wｱｺｰﾃﾞｨｵﾝﾌﾟﾘｰﾂｽｶｰﾄ,埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1743-3830,23,231-439730(13-08),Wﾚｰﾖﾝﾌﾞﾗｳｽ(L),埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1743-4080,23,231-443838(13-39),Wｺｯﾄﾝﾘﾗｯｸｽｽｷｯﾊﾟｰｼｬﾂ(7),埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1743-4100,33,331-441660(13-02),ﾌｧｲﾝｸﾛｽﾁｪｯｸｼｬﾂ(L)B BD,埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1743-4120,33,331-433455(11-07),ﾌｧｲﾝｸﾛｽｺﾝﾌｫｰﾄｼｬﾂ(L)BD,埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-1743-4130,23,231-445565(13-08),Wｺｯﾄﾝｷﾞｬｻﾞｰﾁｭﾆｯｸ(7),埼玉DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-2273-0140,27,272-442501(13-09),Wﾃﾞｨｽﾞﾆｰﾗｳﾝｼﾞｾｯﾄ(L)A,神奈川DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-2273-0450,27,272-442350(13-01),Wｳﾙﾄﾗｽﾄﾚｯﾁｾｯﾄ(L)ﾑｼﾞ,神奈川DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-2273-0460,27,272-442990(13-13),Wｳﾙﾄﾗｽﾄﾚｯﾁｾｯﾄ(L)ﾎﾞｰﾀﾞｰ,神奈川DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-2273-0890,27,272-432996(11-17),WｳﾙﾄﾗｽﾄﾚｯﾁｽｳｪｯﾄｼﾞｮｶﾞｰP,神奈川DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-2273-0900,27,272-429910(04-09),WｳﾙﾄﾗｽﾄﾚｯﾁｳｫｰﾑｾｯﾄLﾆｯﾄ,神奈川DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-2273-0910,35,351-429069(04-20),ﾌﾟﾚﾐｱﾑﾗﾑVﾈｯｸｶｰﾃﾞｨｶﾞﾝ(L),神奈川DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-2273-0920,37,372-433109(12-02),ﾄﾞﾗｲｽﾄﾚｯﾁｲｰｼﾞｰｼｮｰﾄﾊﾟﾝﾂ,神奈川DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-2273-0930,37,372-431781(04-10),ﾌﾗﾝﾈﾙﾊﾟｼﾞｬﾏ(L) A,神奈川DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-2273-2720,37,372-434930(11-05),ｼﾞｬｰｼﾞｰﾘﾗｯｸｽﾊﾟﾝﾂ (ﾃﾞﾆﾑ),神奈川DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-2273-2730,37,372-441829(13-11),ｽｳｪｯﾄｱﾝｸﾙﾊﾟﾝﾂ,神奈川DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-2273-2740,37,372-441829(13-11),ｽｳｪｯﾄｱﾝｸﾙﾊﾟﾝﾂ,神奈川DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-2273-2750,37,372-442365(13-09),ｳﾙﾄﾗｽﾄﾚｯﾁｾｯﾄ (L) (CB),神奈川DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-2273-3760,27,272-429910(04-12),WｳﾙﾄﾗｽﾄﾚｯﾁｳｫｰﾑｾｯﾄLﾆｯﾄ,神奈川DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-2273-3770,37,372-434930(11-05),ｼﾞｬｰｼﾞｰﾘﾗｯｸｽﾊﾟﾝﾂ (ﾃﾞﾆﾑ),神奈川DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-2273-3780,37,372-431828(04-10),ﾌﾗﾝﾈﾙﾊﾟｼﾞｬﾏ(L) C,神奈川DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-2273-3790,37,372-438174(11-16),ｽｳｪｯﾄｱﾝｸﾙﾊﾟﾝﾂ,神奈川DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-2273-3800,37,372-433101(11-16),ｳﾙﾄﾗｽﾄﾚｯﾁｽｳｪｯﾄｾｯﾄ (L),神奈川DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-2273-5180,27,272-442501(13-09),Wﾃﾞｨｽﾞﾆｰﾗｳﾝｼﾞｾｯﾄ(L)A,神奈川DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-2273-7760,27,272-439105(13-03),Wｿﾌﾄｽﾄﾚｯﾁﾊﾟｼﾞｬﾏ(L)ｽﾄﾗｲﾌﾟ,神奈川DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-2273-7770,27,272-440062(13-13),Wｴｱﾘｽﾞﾑｺｯﾄﾝﾊﾟｼﾞｬﾏ(L),神奈川DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-2273-7790,35,351-438783(14-05),EFMｸﾙｰﾈｯｸｾｰﾀｰ(L),神奈川DC,0
2021/09/09,14.埼玉TC,572,ルミネ大宮店,1404-2273-7820,37,372-433110(12-29),ｶｯﾄｿｰｼｮｰﾄﾊﾟﾝﾂ (ｳｫｯｼｭ),神奈川DC,0
